7757487.858;-363640.960;-0.708;7.982;7757480.091;-363633.579;-0.822;0.733;0.148
7757487.858;-363640.960;-0.708;8.266;7757480.110;-363633.621;-0.818;0.773;0.139
7757487.858;-363640.960;-0.708;8.408;7757480.137;-363633.673;-0.816;0.813;0.131
7757487.858;-363640.960;-0.708;8.479;7757480.186;-363633.665;-0.817;0.854;0.123
7757487.858;-363640.960;-0.708;8.515;7757480.222;-363633.688;-0.816;0.896;0.117
7757487.858;-363640.960;-0.708;8.532;7757480.234;-363633.736;-0.812;0.936;0.111
7757487.858;-363640.960;-0.708;8.541;7757480.254;-363633.773;-0.810;0.978;0.103
7757487.858;-363640.960;-0.708;8.546;7757480.296;-363633.823;-0.807;1.019;0.097
7757487.858;-363640.960;-0.708;8.548;7757480.320;-363633.860;-0.807;1.060;0.091
7757488.242;-363641.286;-0.701;8.549;7757480.369;-363633.880;-0.807;1.103;0.084
7757488.242;-363641.286;-0.701;8.549;7757480.421;-363633.924;-0.803;1.145;0.081
7757488.242;-363641.286;-0.701;8.550;7757480.497;-363633.982;-0.801;1.187;0.076
7757488.242;-363641.286;-0.701;8.550;7757480.539;-363634.039;-0.797;1.230;0.070
7757488.242;-363641.286;-0.701;8.550;7757480.572;-363634.073;-0.797;1.274;0.063
7757488.242;-363641.286;-0.701;8.550;7757480.629;-363634.126;-0.795;1.319;0.056
7757488.242;-363641.286;-0.701;8.550;7757480.689;-363634.177;-0.794;1.364;0.049
7757488.619;-363641.603;-0.695;8.550;7757480.716;-363634.235;-0.792;1.408;0.045
7757488.619;-363641.603;-0.695;8.550;7757480.774;-363634.297;-0.789;1.453;0.040
7757488.619;-363641.603;-0.695;8.550;7757480.800;-363634.327;-0.791;1.498;0.036
7757488.619;-363641.603;-0.695;8.550;7757480.905;-363634.408;-0.787;1.544;0.033
7757488.619;-363641.603;-0.695;8.550;7757480.984;-363634.483;-0.784;1.591;0.030
7757488.619;-363641.603;-0.695;8.550;7757481.059;-363634.525;-0.785;1.637;0.028
7757489.008;-363641.924;-0.687;8.550;7757481.123;-363634.584;-0.785;1.684;0.025
7757489.008;-363641.924;-0.687;8.550;7757481.223;-363634.664;-0.784;1.731;0.020
7757489.008;-363641.924;-0.687;8.550;7757481.278;-363634.699;-0.784;1.779;0.015
7757489.008;-363641.924;-0.687;8.550;7757481.335;-363634.764;-0.783;1.827;0.011
7757489.008;-363641.924;-0.687;8.550;7757481.421;-363634.833;-0.786;1.876;0.005
7757489.399;-363642.243;-0.679;8.550;7757481.486;-363634.896;-0.785;1.924;0.000
7757489.399;-363642.243;-0.679;8.550;7757481.555;-363634.979;-0.785;1.973;-0.004
7757489.399;-363642.243;-0.679;8.550;7757481.630;-363635.073;-0.783;2.023;-0.008
7757489.399;-363642.243;-0.679;8.550;7757481.700;-363635.140;-0.783;2.072;-0.009
7757489.399;-363642.243;-0.679;8.550;7757481.783;-363635.210;-0.785;2.122;-0.010
7757489.783;-363642.550;-0.671;8.550;7757481.865;-363635.287;-0.786;2.172;-0.010
7757489.783;-363642.550;-0.671;8.550;7757481.955;-363635.378;-0.787;2.223;-0.009
7757489.783;-363642.550;-0.671;8.550;7757482.040;-363635.482;-0.785;2.275;-0.009
7757489.783;-363642.550;-0.671;8.550;7757482.121;-363635.551;-0.787;2.327;-0.009
7757490.177;-363642.861;-0.664;8.550;7757482.213;-363635.653;-0.787;2.379;-0.007
7757490.177;-363642.861;-0.664;8.550;7757482.297;-363635.727;-0.787;2.431;-0.006
7757490.177;-363642.861;-0.664;8.550;7757482.387;-363635.808;-0.789;2.484;-0.004
7757490.177;-363642.861;-0.664;8.550;7757482.481;-363635.893;-0.788;2.537;-0.002
7757490.177;-363642.861;-0.664;8.550;7757482.579;-363635.998;-0.789;2.591;0.000
7757490.572;-363643.168;-0.656;8.550;7757482.676;-363636.082;-0.789;2.644;0.002
7757490.572;-363643.168;-0.656;8.550;7757482.774;-363636.195;-0.788;2.699;0.005
7757490.572;-363643.168;-0.656;8.550;7757482.876;-363636.286;-0.789;2.753;0.007
7757490.971;-363643.472;-0.649;8.550;7757482.985;-363636.397;-0.789;2.808;0.009
7757490.971;-363643.472;-0.649;8.550;7757483.085;-363636.518;-0.785;2.865;0.011
7757490.971;-363643.472;-0.649;8.550;7757483.192;-363636.618;-0.785;2.920;0.014
7757490.971;-363643.472;-0.649;8.550;7757483.300;-363636.712;-0.784;2.976;0.017
7757491.371;-363643.774;-0.641;8.550;7757483.407;-363636.850;-0.780;3.033;0.020
7757491.371;-363643.774;-0.641;8.550;7757483.527;-363636.923;-0.787;3.089;0.022
7757491.371;-363643.774;-0.641;8.550;7757483.645;-363637.041;-0.783;3.146;0.024
7757491.775;-363644.072;-0.632;8.550;7757483.760;-363637.154;-0.779;3.204;0.026
7757491.775;-363644.072;-0.632;8.550;7757483.894;-363637.303;-0.777;3.263;0.028
7757491.775;-363644.072;-0.632;8.550;7757484.021;-363637.425;-0.778;3.322;0.029
7757492.180;-363644.367;-0.626;8.550;7757484.147;-363637.546;-0.773;3.380;0.029
7757492.180;-363644.367;-0.626;8.550;7757484.280;-363637.687;-0.769;3.439;0.031
7757492.180;-363644.367;-0.626;8.550;7757484.424;-363637.829;-0.767;3.500;0.032
7757492.580;-363644.654;-0.620;8.550;7757484.537;-363637.941;-0.765;3.559;0.033
7757492.580;-363644.654;-0.620;8.550;7757484.663;-363638.072;-0.761;3.620;0.034
7757495.054;-363646.348;-0.585;8.550;7757484.813;-363638.186;-0.763;3.680;0.035
7757496.738;-363647.431;-0.565;8.550;7757484.957;-363638.332;-0.758;3.741;0.035
7757497.164;-363647.699;-0.558;8.550;7757485.098;-363638.465;-0.756;3.803;0.036
7757497.583;-363647.959;-0.552;8.550;7757485.247;-363638.599;-0.756;3.864;0.036
7757497.583;-363647.959;-0.552;8.550;7757485.368;-363638.742;-0.750;3.926;0.036
7757498.013;-363648.222;-0.547;8.550;7757485.523;-363638.882;-0.747;3.989;0.037
7757498.444;-363648.483;-0.540;8.550;7757485.674;-363639.041;-0.743;4.052;0.037
7757498.868;-363648.735;-0.533;8.550;7757485.840;-363639.171;-0.738;4.114;0.038
7757499.302;-363648.989;-0.528;8.550;7757486.032;-363639.334;-0.736;4.178;0.039
7757499.735;-363649.241;-0.522;8.550;7757486.156;-363639.459;-0.731;4.242;0.039
7757500.171;-363649.489;-0.517;8.550;7757486.359;-363639.614;-0.732;4.306;0.039
7757500.606;-363649.736;-0.510;8.550;7757486.520;-363639.759;-0.729;4.371;0.037
7757501.045;-363649.978;-0.503;8.550;7757486.696;-363639.921;-0.723;4.437;0.037
7757501.484;-363650.219;-0.497;8.550;7757486.883;-363640.086;-0.721;4.502;0.037
7757501.919;-363650.452;-0.489;8.550;7757487.098;-363640.279;-0.717;4.569;0.037
7757502.364;-363650.687;-0.482;8.550;7757487.227;-363640.377;-0.716;4.635;0.037
7757502.803;-363650.915;-0.474;8.550;7757487.412;-363640.537;-0.713;4.701;0.037
7757503.252;-363651.143;-0.468;8.550;7757487.584;-363640.702;-0.707;4.768;0.038
7757503.699;-363651.368;-0.461;8.550;7757487.796;-363640.857;-0.705;4.836;0.038
7757504.149;-363651.588;-0.453;8.550;7757487.994;-363641.026;-0.701;4.903;0.038
7757504.599;-363651.806;-0.445;8.550;7757488.095;-363641.110;-0.699;4.971;0.038
7757505.052;-363652.019;-0.438;8.550;7757488.320;-363641.306;-0.691;5.040;0.037
7757505.506;-363652.231;-0.432;8.550;7757488.562;-363641.505;-0.687;5.108;0.037
7757505.955;-363652.435;-0.426;8.550;7757488.784;-363641.699;-0.682;5.177;0.036
7757506.414;-363652.643;-0.419;8.550;7757489.022;-363641.896;-0.680;5.247;0.036
7757506.875;-363652.845;-0.411;8.550;7757489.259;-363642.079;-0.677;5.317;0.035
7757507.327;-363653.041;-0.405;8.550;7757489.479;-363642.257;-0.673;5.387;0.035
7757508.254;-363653.429;-0.391;8.550;7757489.669;-363642.389;-0.672;5.457;0.034
7757508.719;-363653.620;-0.384;8.550;7757489.890;-363642.564;-0.667;5.528;0.034
7757509.178;-363653.802;-0.376;8.550;7757490.122;-363642.743;-0.664;5.600;0.034
7757509.648;-363653.987;-0.369;8.550;7757490.354;-363642.923;-0.660;5.671;0.034
7757510.109;-363654.162;-0.361;8.550;7757490.545;-363643.108;-0.655;5.743;0.034
7757510.578;-363654.338;-0.354;8.550;7757490.827;-363643.325;-0.651;5.815;0.034
7757511.050;-363654.510;-0.348;8.550;7757491.070;-363643.497;-0.646;5.888;0.033
